census_block_2010,feature_type,feature_subtype,year,week,value,feature_id
3000,Restaurant Total,3,37,2013,1,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,37,2017,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,38,2008,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,38,2012,1,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,38,2014,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,38,2015,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,39,2010,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,39,2011,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,39,2013,1,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,39,2015,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,39,2016,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,40,2008,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,40,2009,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,40,2010,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,40,2011,1,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,40,2015,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,41,2008,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,41,2011,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,41,2012,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,41,2015,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,42,2011,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,42,2016,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,43,2012,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,43,2013,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,43,2014,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,43,2016,1,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,44,2016,1,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,45,2016,1,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,46,2011,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,46,2012,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,46,2014,1,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,46,2016,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,47,2012,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,47,2014,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,47,2015,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,48,2015,1,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,48,2016,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,49,2011,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,49,2012,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,50,2008,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,50,2009,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,50,2013,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,3,52,2015,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,1,2015,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,4,2010,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,4,2012,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,4,2014,1,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,6,2017,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,7,2012,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,8,2011,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,10,2009,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,11,2009,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,16,2014,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,16,2015,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,17,2008,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,17,2014,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,17,2015,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,22,2017,1,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,24,2016,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,25,2016,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,27,2011,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,27,2016,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,30,2008,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,31,2008,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,34,2012,1,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,34,2014,1,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,36,2010,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,36,2013,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,36,2014,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,37,2013,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,38,2012,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,39,2015,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,42,2016,1,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,48,2014,0,restaurant_violations_rodent_or_trash
3000,Restaurant Total,4,50,2008,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,2,2016,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,6,2014,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,6,2015,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,7,2017,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,8,2013,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,8,2014,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,8,2017,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,9,2012,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,9,2013,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,9,2014,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,9,2015,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,10,2013,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,10,2017,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,11,2010,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,11,2013,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,12,2014,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,12,2016,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,13,2011,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,13,2017,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,14,2017,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,16,2010,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,17,2015,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,17,2017,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,21,2016,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,31,2011,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,32,2017,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,33,2012,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,34,2010,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,35,2011,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,35,2017,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,36,2011,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,37,2013,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,37,2017,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,42,2015,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,43,2014,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,45,2009,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,46,2010,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,47,2014,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,48,2010,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,49,2014,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,50,2013,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,51,2009,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,2,51,2013,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,3,9,2014,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,3,16,2010,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,3,20,2011,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,3,23,2015,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,3,36,2015,0,restaurant_violations_rodent_or_trash
3000,School Cafeteria,3,38,2010,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,3,38,2013,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,3,38,2015,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,3,46,2014,1,restaurant_violations_rodent_or_trash
3000,School Cafeteria,3,47,2009,0,restaurant_violations_rodent_or_trash
3000,Unknown,NA,22,2017,0,restaurant_violations_rodent_or_trash
3000,Unlicensed Food,1,28,2016,0,restaurant_violations_rodent_or_trash
3000,Unlicensed Food,1,30,2016,0,restaurant_violations_rodent_or_trash
3000,Unlicensed Food,1,30,2017,0,restaurant_violations_rodent_or_trash
3001,Barber Shop,1,28,2012,0,restaurant_violations_rodent_or_trash
3001,Beauty Shop-Nails,1,17,2011,0,restaurant_violations_rodent_or_trash
3001,Beauty Shop-Nails,1,26,2015,0,restaurant_violations_rodent_or_trash
3001,Beauty Shop-Nails,1,30,2012,0,restaurant_violations_rodent_or_trash
3001,Beauty Shop-Nails,1,32,2012,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,1,2012,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,2,2012,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,10,2016,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,12,2015,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,12,2017,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,13,2008,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,14,2008,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,14,2012,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,14,2015,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,15,2015,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,17,2017,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,18,2010,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,19,2011,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,23,2013,1,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,33,2011,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,33,2013,1,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,34,2011,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,35,2013,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,38,2008,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,40,2010,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,43,2016,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,45,2014,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,2,46,2014,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,1,2012,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,2,2012,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,9,2008,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,12,2011,1,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,12,2014,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,14,2017,1,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,15,2017,1,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,22,2015,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,32,2015,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,35,2016,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,38,2008,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,38,2010,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,39,2010,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,40,2015,1,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,42,2014,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,44,2014,0,restaurant_violations_rodent_or_trash
3001,Delicatessen,3,52,2008,0,restaurant_violations_rodent_or_trash
3001,Food Products,1,8,2015,0,restaurant_violations_rodent_or_trash
3001,Food Products,1,17,2014,0,restaurant_violations_rodent_or_trash
3001,Food Products,1,20,2012,0,restaurant_violations_rodent_or_trash
3001,Food Products,1,22,2012,0,restaurant_violations_rodent_or_trash
3001,Food Products,1,23,2015,0,restaurant_violations_rodent_or_trash
3001,Food Products,1,25,2015,0,restaurant_violations_rodent_or_trash
3001,Food Products,1,28,2016,0,restaurant_violations_rodent_or_trash
3001,Food Products,1,39,2008,0,restaurant_violations_rodent_or_trash
3001,Grocery Store,2,36,2015,1,restaurant_violations_rodent_or_trash
3001,Grocery Store,2,37,2015,0,restaurant_violations_rodent_or_trash
3001,Indoor Pool,1,12,2016,0,restaurant_violations_rodent_or_trash
3001,Indoor Pool,1,16,2013,0,restaurant_violations_rodent_or_trash
3001,Indoor Pool,1,16,2016,0,restaurant_violations_rodent_or_trash
3001,Indoor Pool,1,18,2015,0,restaurant_violations_rodent_or_trash
3001,Indoor Pool,1,24,2014,0,restaurant_violations_rodent_or_trash
3001,Indoor Pool,1,29,2015,0,restaurant_violations_rodent_or_trash
3001,Indoor Pool,1,30,2015,0,restaurant_violations_rodent_or_trash
3001,Indoor Pool,1,32,2012,0,restaurant_violations_rodent_or_trash
3001,Indoor Pool,1,33,2017,0,restaurant_violations_rodent_or_trash
3001,Mobile Vending,2,1,2016,0,restaurant_violations_rodent_or_trash
3001,Mobile Vending,2,25,2015,0,restaurant_violations_rodent_or_trash
3001,Mobile Vending,2,28,2016,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,2,5,2012,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,2,7,2017,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,2,15,2015,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,2,16,2017,1,restaurant_violations_rodent_or_trash
3001,Restaurant Total,2,21,2015,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,2,22,2017,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,2,32,2013,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,5,2017,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,7,2011,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,9,2015,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,13,2012,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,14,2012,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,18,2008,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,21,2008,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,24,2012,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,24,2013,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,27,2011,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,31,2013,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,33,2008,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,34,2012,1,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,35,2010,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,35,2012,0,restaurant_violations_rodent_or_trash
3001,Restaurant Total,3,47,2010,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,1,12,2013,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,4,2015,1,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,8,2016,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,9,2012,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,9,2013,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,10,2014,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,10,2015,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,10,2017,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,11,2011,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,12,2013,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,13,2011,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,19,2010,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,23,2017,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,24,2016,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,33,2010,1,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,35,2011,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,38,2013,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,47,2010,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,2,49,2009,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,3,5,2016,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,3,6,2015,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,3,6,2017,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,3,8,2013,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,3,11,2012,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,3,12,2012,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,3,12,2013,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,3,12,2014,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,3,22,2017,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,3,23,2016,1,restaurant_violations_rodent_or_trash
3001,School Cafeteria,3,35,2011,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,3,38,2014,0,restaurant_violations_rodent_or_trash
3001,School Cafeteria,3,43,2013,0,restaurant_violations_rodent_or_trash
3001,Unlicensed Food,1,28,2016,0,restaurant_violations_rodent_or_trash
3001,Unlicensed Food,1,29,2016,0,restaurant_violations_rodent_or_trash
3001,Unlicensed Food,1,30,2017,0,restaurant_violations_rodent_or_trash
3002,Barber Shop,1,10,2017,0,restaurant_violations_rodent_or_trash
3002,Barber Shop,1,14,2017,0,restaurant_violations_rodent_or_trash
